Lattitude (Deg),Longitude (Deg),Altitude,Month,Day,Year,Hour,Minute,Second,Millisecond,Humidity,Temp,Pressure,Wind Speed,Wind Direction
1,1,0,1,6,80,1,28,34,0,27,30,100653,0.00,49
1,1,0,1,6,80,1,28,34,198,27,30,100644,0.00,49
1,1,0,1,6,80,1,28,34,142,27,30,100629,0.00,49
1,1,0,1,6,80,1,28,34,88,27,30,100648,0.00,49
1,1,0,1,6,80,1,28,34,88,27,30,100633,0.00,49
1,1,0,1,6,80,1,28,34,31,27,30,100620,0.00,49
1,1,0,1,6,80,1,28,35,0,27,30,100623,0.00,49
1,1,0,1,6,80,1,28,35,198,27,30,100615,0.00,49
1,1,0,1,6,80,1,28,35,198,27,30,100638,0.00,49
1,1,0,1,6,80,1,28,35,142,27,30,100592,0.00,49
1,1,0,1,6,80,1,28,35,88,27,30,100617,0.00,49
1,1,0,1,6,80,1,28,35,31,27,30,100655,0.00,49
1,1,0,1,6,80,1,28,35,31,27,30,100670,0.00,49
1,1,0,1,6,80,1,28,36,0,27,30,100646,0.00,49
1,1,0,1,6,80,1,28,36,198,27,30,100639,0.00,49
1,1,0,1,6,80,1,28,36,142,27,30,100641,0.00,49
1,1,0,1,6,80,1,28,36,142,27,30,100639,0.00,49
1,1,0,1,6,80,1,28,36,88,27,30,100670,0.00,49
1,1,0,1,6,80,1,28,36,31,26,30,100643,0.00,49
1,1,0,1,6,80,1,28,37,0,26,30,100650,0.00,49
1,1,0,1,6,80,1,28,37,0,26,30,100619,0.00,49
1,1,0,1,6,80,1,28,37,198,26,30,100635,0.00,49
1,1,0,1,6,80,1,28,37,142,26,30,100630,0.00,49
1,1,0,1,6,80,1,28,37,88,26,30,100625,0.00,49
1,1,0,1,6,80,1,28,37,88,26,30,100617,0.00,49
1,1,0,1,6,80,1,28,37,31,26,30,100654,0.00,49
1,1,0,1,6,80,1,28,38,0,26,30,100654,0.00,49
1,1,0,1,6,80,1,28,38,198,26,30,100644,0.00,49
1,1,0,1,6,80,1,28,38,198,26,30,100638,0.00,49
1,1,0,1,6,80,1,28,38,142,26,30,100616,0.00,49
1,1,0,1,6,80,1,28,38,88,26,30,100644,0.00,49
1,1,0,1,6,80,1,28,38,31,26,30,100622,0.00,49
1,1,0,1,6,80,1,28,38,31,26,30,100641,0.00,49
1,1,0,1,6,80,1,28,39,0,26,30,100612,0.00,49
1,1,0,1,6,80,1,28,39,198,26,30,100627,0.00,49
1,1,0,1,6,80,1,28,39,142,26,30,100635,0.00,49
1,1,0,1,6,80,1,28,39,142,26,30,100636,0.00,49
1,1,0,1,6,80,1,28,39,88,26,30,100620,0.00,49
1,1,0,1,6,80,1,28,39,31,26,30,100643,0.00,49
1,1,0,1,6,80,1,28,40,0,26,30,100636,0.00,49
1,1,0,1,6,80,1,28,40,0,26,30,100616,0.00,49
1,1,0,1,6,80,1,28,40,198,26,30,100646,0.00,49
1,1,0,1,6,80,1,28,40,142,26,30,100630,0.00,49
1,1,0,1,6,80,1,28,40,88,26,30,100630,0.00,49
1,1,0,1,6,80,1,28,40,88,26,30,100633,0.00,49
1,1,0,1,6,80,1,28,40,31,26,30,100645,0.00,49
1,1,0,1,6,80,1,28,41,0,27,30,100679,0.00,49
1,1,0,1,6,80,1,28,41,198,27,30,100632,0.00,49
1,1,0,1,6,80,1,28,41,198,27,30,100627,0.00,49
1,1,0,1,6,80,1,28,41,142,27,30,100648,0.00,49
1,1,0,1,6,80,1,28,41,88,27,30,100632,0.00,49
1,1,0,1,6,80,1,28,41,31,27,30,100658,0.00,49
1,1,0,1,6,80,1,28,41,31,27,30,100614,0.00,49
1,1,0,1,6,80,1,28,42,0,27,30,100657,0.00,49
1,1,0,1,6,80,1,28,42,198,27,30,100638,0.00,49
1,1,0,1,6,80,1,28,42,142,27,30,100640,0.00,49
1,1,0,1,6,80,1,28,42,142,27,30,100656,0.00,49
1,1,0,1,6,80,1,28,42,88,27,30,100622,0.00,49
1,1,0,1,6,80,1,28,42,31,27,30,100641,0.00,49
1,1,0,1,6,80,1,28,43,0,27,30,100678,0.00,49
1,1,0,1,6,80,1,28,43,0,27,30,100634,0.00,49
1,1,0,1,6,80,1,28,43,198,27,30,100627,0.00,49
1,1,0,1,6,80,1,28,43,142,27,30,100622,0.00,49
1,1,0,1,6,80,1,28,43,88,27,30,100640,0.00,49
1,1,0,1,6,80,1,28,43,88,27,30,100617,0.00,49
1,1,0,1,6,80,1,28,43,31,27,30,100657,0.00,49
1,1,0,1,6,80,1,28,44,0,27,30,100638,0.00,49
1,1,0,1,6,80,1,28,44,198,27,30,100644,0.00,49
1,1,0,1,6,80,1,28,44,198,27,30,100636,0.00,49
1,1,0,1,6,80,1,28,44,142,27,30,100653,0.00,49
1,1,0,1,6,80,1,28,44,88,27,30,100627,0.00,49
1,1,0,1,6,80,1,28,44,31,27,30,100638,0.00,49
1,1,0,1,6,80,1,28,44,31,27,30,100643,0.00,49
1,1,0,1,6,80,1,28,45,0,27,30,100654,0.00,49
1,1,0,1,6,80,1,28,45,198,27,30,100618,0.00,49
1,1,0,1,6,80,1,28,45,142,27,30,100655,0.00,49
1,1,0,1,6,80,1,28,45,142,27,30,100666,0.00,49
1,1,0,1,6,80,1,28,45,88,27,30,100637,0.00,49
1,1,0,1,6,80,1,28,45,31,27,30,100646,0.00,49
1,1,0,1,6,80,1,28,46,0,27,30,100661,0.00,49
1,1,0,1,6,80,1,28,46,0,28,30,100630,0.00,49
1,1,0,1,6,80,1,28,46,198,29,30,100654,0.00,49
1,1,0,1,6,80,1,28,46,142,30,30,100622,0.00,49
1,1,0,1,6,80,1,28,46,88,31,30,100640,0.00,49
1,1,0,1,6,80,1,28,46,88,31,30,100618,0.00,49
1,1,0,1,6,80,1,28,46,31,31,30,100640,0.00,49
1,1,0,1,6,80,1,28,47,0,31,30,100673,0.00,49
1,1,0,1,6,80,1,28,47,198,31,30,100611,0.00,49
1,1,0,1,6,80,1,28,47,198,32,30,100637,0.00,49
1,1,0,1,6,80,1,28,47,142,32,30,100681,0.00,49
1,1,0,1,6,80,1,28,47,88,32,30,100627,0.00,49
1,1,0,1,6,80,1,28,47,31,32,30,100633,0.00,49
1,1,0,1,6,80,1,28,47,31,32,30,100615,0.00,49
1,1,0,1,6,80,1,28,48,0,32,30,100606,0.00,49
1,1,0,1,6,80,1,28,48,198,32,30,100666,0.00,49
1,1,0,1,6,80,1,28,48,142,32,30,100637,0.00,49
1,1,0,1,6,80,1,28,48,142,32,30,100639,0.00,49
1,1,0,1,6,80,1,28,48,88,32,30,100660,0.00,49
1,1,0,1,6,80,1,28,48,31,31,30,100654,0.00,49
1,1,0,1,6,80,1,28,49,0,31,30,100635,0.00,49
1,1,0,1,6,80,1,28,49,0,31,30,100644,0.00,49
1,1,0,1,6,80,1,28,49,198,31,30,100649,0.00,49
1,1,0,1,6,80,1,28,49,142,31,30,100656,0.00,49
1,1,0,1,6,80,1,28,49,88,31,30,100660,0.00,49
1,1,0,1,6,80,1,28,49,88,31,30,100632,0.00,49
1,1,0,1,6,80,1,28,49,31,31,30,100641,0.00,49
1,1,0,1,6,80,1,28,50,0,30,30,100625,0.00,49
1,1,0,1,6,80,1,28,50,198,30,30,100613,0.00,49
1,1,0,1,6,80,1,28,50,198,30,30,100614,0.00,49
1,1,0,1,6,80,1,28,50,142,30,30,100642,0.00,49
1,1,0,1,6,80,1,28,50,88,30,30,100601,0.00,49
1,1,0,1,6,80,1,28,50,31,30,30,100621,0.00,49
1,1,0,1,6,80,1,28,50,31,30,30,100591,0.00,49
1,1,0,1,6,80,1,28,51,0,31,30,100620,0.00,49
1,1,0,1,6,80,1,28,51,198,31,30,100634,0.00,49
1,1,0,1,6,80,1,28,51,142,31,30,100632,0.00,49
1,1,0,1,6,80,1,28,51,142,31,30,100658,0.00,49
1,1,0,1,6,80,1,28,51,88,31,30,100651,0.00,49
1,1,0,1,6,80,1,28,51,31,31,30,100610,0.00,49
1,1,0,1,6,80,1,28,52,0,32,30,100643,0.00,49
1,1,0,1,6,80,1,28,52,0,32,30,100651,0.00,49
1,1,0,1,6,80,1,28,52,198,32,30,100623,0.00,49
1,1,0,1,6,80,1,28,52,142,32,30,100616,0.00,49
1,1,0,1,6,80,1,28,52,88,32,30,100644,0.00,49
1,1,0,1,6,80,1,28,52,88,32,30,100606,0.00,49
1,1,0,1,6,80,1,28,52,31,32,30,100636,0.00,49
1,1,0,1,6,80,1,28,53,0,32,30,100647,0.00,49
1,1,0,1,6,80,1,28,53,198,32,30,100642,0.00,49
1,1,0,1,6,80,1,28,53,198,32,30,100634,0.00,49
1,1,0,1,6,80,1,28,53,142,32,30,100615,0.00,49
1,1,0,1,6,80,1,28,53,88,32,30,100620,0.00,49
1,1,0,1,6,80,1,28,53,31,32,30,100633,0.00,49
1,1,0,1,6,80,1,28,53,31,32,30,100633,0.00,49
1,1,0,1,6,80,1,28,54,0,32,30,100655,0.00,49
1,1,0,1,6,80,1,28,54,198,32,30,100628,0.00,49
1,1,0,1,6,80,1,28,54,142,32,30,100633,0.00,49
1,1,0,1,6,80,1,28,54,142,32,30,100625,0.00,49
1,1,0,1,6,80,1,28,54,88,32,30,100633,0.00,49
1,1,0,1,6,80,1,28,54,31,32,30,100614,0.00,49
1,1,0,1,6,80,1,28,55,0,32,30,100664,0.00,49
1,1,0,1,6,80,1,28,55,0,32,30,100621,0.00,49
1,1,0,1,6,80,1,28,55,198,32,30,100632,0.00,49
1,1,0,1,6,80,1,28,55,142,32,30,100618,0.00,49
1,1,0,1,6,80,1,28,55,88,32,30,100667,0.00,49
1,1,0,1,6,80,1,28,55,88,32,30,100656,0.00,49
1,1,0,1,6,80,1,28,55,31,32,30,100625,0.00,49
1,1,0,1,6,80,1,28,56,0,32,30,100607,0.00,49
1,1,0,1,6,80,1,28,56,198,32,30,100625,0.00,49
1,1,0,1,6,80,1,28,56,198,32,30,100619,0.00,49
1,1,0,1,6,80,1,28,56,142,32,30,100637,0.00,49
1,1,0,1,6,80,1,28,56,88,32,30,100628,0.00,49
1,1,0,1,6,80,1,28,56,31,32,30,100617,0.00,49
1,1,0,1,6,80,1,28,56,31,32,30,100641,0.00,49
1,1,0,1,6,80,1,28,57,0,32,30,100652,0.00,49
1,1,0,1,6,80,1,28,57,198,32,30,100636,0.00,49
1,1,0,1,6,80,1,28,57,142,31,30,100659,0.00,49
1,1,0,1,6,80,1,28,57,142,31,30,100637,0.00,49
1,1,0,1,6,80,1,28,57,88,31,30,100628,0.00,49
1,1,0,1,6,80,1,28,57,31,31,30,100645,0.00,49
1,1,0,1,6,80,1,28,58,0,31,30,100632,0.00,49
1,1,0,1,6,80,1,28,58,0,31,30,100636,0.00,49
1,1,0,1,6,80,1,28,58,198,31,30,100642,0.00,49
1,1,0,1,6,80,1,28,58,142,31,30,100649,0.00,49
1,1,0,1,6,80,1,28,58,88,31,30,100640,0.00,49
1,1,0,1,6,80,1,28,58,88,31,30,100626,0.00,49
1,1,0,1,6,80,1,28,58,31,31,30,100650,0.00,49
1,1,0,1,6,80,1,28,59,0,31,30,100632,0.00,49
1,1,0,1,6,80,1,28,59,198,31,30,100655,0.00,49
1,1,0,1,6,80,1,28,59,198,31,30,100614,0.00,49
1,1,0,1,6,80,1,28,59,142,31,30,100633,0.00,49
1,1,0,1,6,80,1,28,59,88,31,30,100640,0.00,49
1,1,0,1,6,80,1,28,59,31,31,30,100622,0.00,49
1,1,0,1,6,80,1,28,59,31,31,30,100649,0.00,49
1,1,0,1,6,80,1,29,0,0,31,30,100626,0.00,49
1,1,0,1,6,80,1,29,0,198,31,30,100647,0.00,49
1,1,0,1,6,80,1,29,0,142,31,30,100656,0.00,49
1,1,0,1,6,80,1,29,0,142,31,30,100647,0.00,49
